학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,제공기관코드,제공기관명,
B000010104,대철중학교,중학교,1958-03-06,사립,본교,운영,충청남도 서산시 운산면 갈산리 419-16,충청남도 서산시 운산면 해운로 1111,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2019-09-10,36.8043684,126.5786700,2019-09-16,7001220,한국교원대학교,
B000010105,서일중학교,중학교,1974-06-07,사립,본교,운영,충청남도 서산시 지곡면 화천리 908,충청남도 서산시 지곡면 화천3길 56,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2019-09-10,36.8592186,126.4322644,2019-09-16,7001220,한국교원대학교,
B000010106,팔봉중학교,중학교,1971-01-25,사립,본교,운영,충청남도 서산시 팔봉면 진장리 913,충청남도 서산시 팔봉면 팔봉2로 133,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2019-09-10,36.7826918,126.3616791,2019-09-16,7001220,한국교원대학교,
B000010107,금산중학교,중학교,1952-06-14,공립,본교,운영,충청남도 금산군 금산읍 중도리 166,충청남도 금산군 금산읍 탑선길 5,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.1067916,127.4953840,2019-09-16,7001220,한국교원대학교,
B000010108,금산여자중학교,중학교,1949-06-01,공립,본교,운영,충청남도 금산군 금산읍 아인리 26,충청남도 금산군 금산읍 인삼로 11,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.1056998,127.4827762,2019-09-16,7001220,한국교원대학교,
B000010109,금산동중학교,중학교,1951-09-20,공립,본교,운영,충청남도 금산군 금산읍 아인리 134-2,충청남도 금산군 금산읍 용머리길 25,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.1061259,127.4808347,2019-09-16,7001220,한국교원대학교,
B000010110,제원중학교,중학교,1981-03-21,공립,본교,운영,충청남도 금산군 제원면 명암리 167-1,충청남도 금산군 제원면 금강로 61,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.1121382,127.5406169,2019-09-16,7001220,한국교원대학교,
B000010111,부리중학교,중학교,1969-03-08,공립,본교,운영,충청남도 금산군 부리면 양곡리 644-1,충청남도 금산군 부리면 말골길 57,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.0658571,127.5554200,2019-09-16,7001220,한국교원대학교,
B000010112,복수중학교,중학교,1971-03-06,공립,본교,운영,충청남도 금산군 복수면 수영리 240-1,충청남도 금산군 복수면 복수로 333,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.1811466,127.3875959,2019-09-16,7001220,한국교원대학교,
B000010113,진산중학교,중학교,1953-04-18,공립,본교,운영,충청남도 금산군 진산면 읍내리 606,충청남도 금산군 진산면 대둔산로 413,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.1455145,127.3704835,2019-09-16,7001220,한국교원대학교,
B000010114,추부중학교,중학교,1955-04-28,공립,본교,운영,충청남도 금산군 추부면 마전리 407,충청남도 금산군 추부면 마전2길 21,8140000,충청남도교육청,8201000,충청남도금산교육지원청,2013-11-29,2019-09-10,36.1924786,127.4685938,2019-09-16,7001220,한국교원대학교,
B000010115,조치원중학교,중학교,1951-09-24,공립,본교,운영,세종특별자치시 조치원읍 서창리 30-11,세종특별자치시 조치원읍 조치원중고길 10-1,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2019-09-10,36.612607983,127.299955338,2019-09-16,7001220,한국교원대학교,
B000010116,조치원여자중학교,중학교,1927-03-01,공립,본교,운영,세종특별자치시 조치원읍 교리 1-1,세종특별자치시 조치원읍 새내로 160,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2019-09-10,36.606814824,127.297335335,2019-09-16,7001220,한국교원대학교,
B000010117,한솔중학교,중학교,2012-03-01,공립,본교,운영,세종특별자치시 한솔동 975,세종특별자치시 나리로 43,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2019-09-10,36.4761706205,127.2549804,2019-09-16,7001220,한국교원대학교,
B000010118,연서중학교,중학교,1972-03-11,공립,본교,운영,세종특별자치시 연서면 신대리 88,세종특별자치시 연서면 연서로 115,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2019-09-10,36.5806404609,127.257788426,2019-09-16,7001220,한국교원대학교,
B000010120,전의중학교,중학교,1954-10-23,공립,본교,운영,세종특별자치시 전의면 읍내리 98-1,세종특별자치시 전의면 운주산로 1260-6,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2019-09-10,36.6814882696,127.19750369,2019-09-16,7001220,한국교원대학교,
B000010121,연동중학교,중학교,1970-03-06,공립,본교,운영,세종특별자치시 연동면 내판리 96-1,세종특별자치시 연동면 내판로 10-13,9300000,세종특별자치시교육청,9300000,세종특별자치시교육청,2013-11-29,2019-09-10,36.5541014956,127.330244277,2019-09-16,7001220,한국교원대학교,
B000010139,부여중학교,중학교,1946-09-20,공립,본교,운영,충청남도 부여군 부여읍 동남리 463,충청남도 부여군 부여읍 석탑로 14,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.2779946696,126.9141288041,2019-09-16,7001220,한국교원대학교,
B000010140,부여여자중학교,중학교,1959-05-30,공립,본교,운영,충청남도 부여군 부여읍 쌍북리 209,충청남도 부여군 부여읍 월함로 34,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.2869674,126.9243372,2019-09-16,7001220,한국교원대학교,
B000010141,은산중학교,중학교,1964-03-08,공립,본교,운영,충청남도 부여군 은산면 신대리 333,충청남도 부여군 은산면 충의로 729,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.3138639,126.8535406,2019-09-16,7001220,한국교원대학교,
B000010142,홍산중학교,중학교,1951-09-24,공립,본교,운영,충청남도 부여군 홍산면 북촌리 124-2,충청남도 부여군 홍산면 홍산로 112-25,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.2150784049,126.7666948837,2019-09-16,7001220,한국교원대학교,
B000010143,임천중학교,중학교,1951-09-25,공립,본교,운영,충청남도 부여군 임천면 구교리 531-4,충청남도 부여군 임천면 성흥로 210,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.1818801,126.8980566,2019-09-16,7001220,한국교원대학교,
B000010144,양화중학교,중학교,1974-03-25,공립,본교,운영,충청남도 부여군 양화면 족교리 166,충청남도 부여군 양화면 충절로 267-6,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.1320107,126.8612175,2019-09-16,7001220,한국교원대학교,
B000010145,세도중학교,중학교,1971-03-01,공립,본교,운영,충청남도 부여군 세도면 간대리 402,충청남도 부여군 세도면 부흥로 564-4,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.1670294,126.9437318,2019-09-16,7001220,한국교원대학교,
B000010146,석성중학교,중학교,1971-03-08,공립,본교,운영,충청남도 부여군 석성면 증산리 1249-2,충청남도 부여군 석성면 증산로 7,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.2494031,126.9980030,2019-09-16,7001220,한국교원대학교,
B000010147,백제중학교,중학교,1957-03-21,사립,본교,운영,충청남도 부여군 규암면 반산리 276,충청남도 부여군 규암면 흥수로 759,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.2723156,126.8651978,2019-09-16,7001220,한국교원대학교,
B000010148,용강중학교,중학교,1971-03-09,사립,본교,운영,충청남도 부여군 구룡면 태양리 340,충청남도 부여군 구룡면 성충로 1429,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.2514404,126.8079127,2019-09-16,7001220,한국교원대학교,
B000010149,외산중학교,중학교,1967-03-09,사립,본교,운영,충청남도 부여군 외산면 만수리 34-17,충청남도 부여군 외산면 외산로 55-14,8140000,충청남도교육청,8231000,충청남도부여교육지원청,2013-11-29,2019-09-10,36.3000041,126.7004268,2019-09-16,7001220,한국교원대학교,
B000010150,서천중학교,중학교,1946-12-12,공립,본교,운영,충청남도 서천군 서천읍 군사리 601,충청남도 서천군 서천읍 충절로 97,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.0754773,126.6937534,2019-09-16,7001220,한국교원대학교,
B000010151,서천여자중학교,중학교,1964-03-09,공립,본교,운영,충청남도 서천군 서천읍 군사리 356-17,충청남도 서천군 서천읍 군청로 84,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.0813604,126.6937472,2019-09-16,7001220,한국교원대학교,
B000010152,장항중학교,중학교,1946-12-05,공립,본교,운영,충청남도 서천군 장항읍 원수리 923-19,충청남도 서천군 장항읍 장서로16번길 79,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.0082829,126.7024455,2019-09-16,7001220,한국교원대학교,
B000010153,서림여자중학교,중학교,1964-03-06,사립,본교,운영,충청남도 서천군 서천읍 사곡리 45,충청남도 서천군 서천읍 화금서길 45,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.0841324,126.7014378,2019-09-16,7001220,한국교원대학교,
B000010154,한산중학교,중학교,1952-04-30,공립,본교,운영,충청남도 서천군 한산면 성외리 198,충청남도 서천군 한산면 한마로 130-31,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.0922908,126.8046367,2019-09-16,7001220,한국교원대학교,
B000010155,비인중학교,중학교,1954-11-15,공립,본교,운영,충청남도 서천군 비인면 성내리 151,충청남도 서천군 비인면 비인로 142,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.1396710114,126.6062647824,2019-09-16,7001220,한국교원대학교,
B000010156,서면중학교,중학교,1979-03-06,공립,본교,운영,충청남도 서천군 서면 신합리 475-23,충청남도 서천군 서면 서인로777번길 3,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.1533297,126.5495659,2019-09-16,7001220,한국교원대학교,
B000010157,판교중학교,중학교,1956-05-08,사립,본교,운영,충청남도 서천군 판교면 현암리 249,충청남도 서천군 판교면 종판로 887,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.1542222622,126.6891050208,2019-09-16,7001220,한국교원대학교,
B000010158,동강중학교,중학교,1950-10-21,사립,본교,운영,충청남도 서천군 기산면 두북리 25,충청남도 서천군 기산면 충절로 624,8140000,충청남도교육청,8241000,충청남도서천교육지원청,2013-11-29,2019-09-10,36.0716698,126.7490244,2019-09-16,7001220,한국교원대학교,
B000010159,청양중학교,중학교,1931-09-01,공립,본교,운영,충청남도 청양군 청양읍 송방리 133-1,충청남도 청양군 청양읍 칠갑산로 179,8140000,충청남도교육청,8251000,충청남도청양교육지원청,2013-11-29,2019-09-10,36.4523258290,126.7955604244,2019-09-16,7001220,한국교원대학교,
B000010160,청신여자중학교,중학교,1966-04-01,사립,본교,운영,충청남도 청양군 청양읍 벽천리 36,충청남도 청양군 청양읍 학사길 5-101,8140000,충청남도교육청,8251000,충청남도청양교육지원청,2013-11-29,2019-09-10,36.4421094,126.8000013,2019-09-16,7001220,한국교원대학교,
B000010161,정산중학교,중학교,1952-05-28,공립,본교,운영,충청남도 청양군 정산면 서정리 55,충청남도 청양군 정산면 정현길 27,8140000,충청남도교육청,8251000,충청남도청양교육지원청,2013-11-29,2019-09-10,36.4132335,126.9457008,2019-09-16,7001220,한국교원대학교,
