,school_name,1_stu_num,2_stu_num,3_stu_num,4_stu_num,5_stu_num,6_stu_num
4875,광영초등학교, 50 , 45 , 35 , 37 , 44 , 38 
4876,광양가야초등학교, 82 , 76 , 84 , 75 , 58 , 67 
4877,태인초등학교, 8 , 5 , 10 , 11 , 12 , 7 
4878,광양중동초등학교, 84 , 73 , 93 , 70 , 88 , 97 
4879,광양중진초등학교, 173 , 167 , 182 , 166 , 156 , 174 
4880,광양마동초등학교, 159 , 176 , 200 , 180 , 184 , 198 
4881,광양용강초등학교, 114 , 86 , 98 , 106 , 106 , 121 
4882,광양칠성초등학교, 100 , 117 , 93 , 96 , 89 , 85 
4883,광양백운초등학교, 120 , 134 , 107 , 103 , 114 , 111 
4884,광양제철초등학교, 60 , 38 , 59 , 40 , 36 , 57 
4885,광양제철남초등학교, 86 , 77 , 78 , 71 , 76 , 79 
4886,담양동초등학교, 35 , 39 , 38 , 37 , 29 , 34 
4887,담양남초등학교, 72 , 59 , 81 , 85 , 74 , 80 
4888,담주초등학교, 9 , 8 , 11 , 9 , 8 , 7 
4889,봉산초등학교, 14 , 4 , 8 , 11 , 7 , 7 
4890,월산초등학교, 5 , 11 , 13 , 8 , 9 , 6 
4891,금성초등학교, 13 , 5 , 8 , 6 , 8 , 9 
4892,무정초등학교, 6 , 8 , 15 , 7 , 8 , 11 
4893,용면초등학교, 9 , 6 , 7 , 8 , 5 , 6 
4894,고서초등학교, 10 , 15 , 15 , 15 , 10 , 23 
4895,창평초등학교, 14 , 10 , 9 , 15 , 20 , 13 
4896,만덕초등학교, 4 , 8 , 4 , 7 , 12 , 5 
4897,남면초등학교, 4 , 6 , 6 , 5 , 6 , 11 
4898,수북초등학교, 23 , 23 , 20 , 18 , 29 , 15 
4899,한재초등학교, 24 , 17 , 22 , 23 , 20 , 22 
4900,곡성중앙초등학교, 62 , 80 , 70 , 62 , 89 , 61 
4901,삼기초등학교, 4 , 3 , 5 , 9 , 6 , 5 
4902,석곡초등학교, 10 , 10 , 8 , 14 , 11 , 15 
4903,죽곡초등학교, 5 , 2 , 6 , 3 , 3 , 5 
4904,고달초등학교, 8 , 13 , 4 , 11 , 10 , 13 
4905,옥과초등학교, 27 , 45 , 44 , 29 , 27 , 41 
4906,입면초등학교, 10 , 11 , 14 , 12 , 23 , 12 
4907,오산초등학교, 3 , 4 , 3 , 1 , 5 , 2 
4908,구례중앙초등학교, 29 , 26 , 37 , 36 , 30 , 32 
4909,구례북초등학교, 62 , 78 , 52 , 66 , 75 , 93 
4910,문척초등학교, 3 , 9 , 4 , 12 , 14 , 10 
4911,간문초등학교, 9 , 3 , 7 , 5 , 2 , 6 
4912,토지초등학교, 3 , 7 , 9 , 3 , 10 , 9 
4913,청천초등학교, 7 , 9 , 9 , 9 , 9 , 11 
4914,광의초등학교, 5 , 8 , 5 , 9 , 7 , 5 
4915,용방초등학교, 11 , 9 , 10 , 7 , 10 , 5 
4916,원촌초등학교, 4 , 5 , 10 , 7 , 7 , 6 
4917,중동초등학교, 3 , 6 , 4 , 3 , 7 , 4 
4918,토지초등학교연곡분교장, - , - , 1 , 1 , - , 2 
4919,고흥동초등학교, 140 , 113 , 131 , 122 , 132 , 152 
4920,녹동초등학교, 54 , 61 , 71 , 53 , 58 , 72 
4921,풍양초등학교, 4 , 6 , 4 , 11 , 7 , 7 
4922,풍남초등학교, 4 , 4 , 4 , 4 , 4 , 5 
4923,도덕초등학교, 6 , 5 , 6 , 9 , 8 , 14 
4924,금산초등학교, 12 , 14 , 14 , 11 , 16 , 15 
4925,도화초등학교, 10 , 11 , 11 , 15 , 15 , 20 
4926,포두초등학교, 14 , 8 , 11 , 15 , 16 , 15 
4927,봉래초등학교, 11 , 4 , 7 , 6 , 5 , 4 
4928,백양초등학교, 2 , 5 , 4 , 5 , 5 , 4 
4929,점암초등학교, 5 , 4 , 8 , 11 , 7 , 12 
4930,영남초등학교, 6 , 6 , 3 , 6 , 3 , 5 
4931,과역초등학교, 18 , 11 , 10 , 9 , 8 , 17 
4932,남양초등학교, 3 , 6 , 6 , 8 , 6 , 8 
4933,동강초등학교, 11 , 16 , 18 , 11 , 8 , 14 
4934,대서초등학교, 3 , 3 , 7 , 4 , 7 , 4 
4935,두원초등학교, 6 , 3 , 8 , 7 , 3 , 14 
4936,녹동초등학교소록도분교장, 1 , 3 , - , 4 , 1 , 2 
4937,녹동초등학교시산분교장, - , 1 , 1 , 1 , 2 , 1 
4938,점암초등학교신안분교장, - , - , - , - , - , - 
4939,남양초등학교우도분교장, - , - , - , - , 1 , - 
4940,보성초등학교, 48 , 50 , 42 , 49 , 46 , 33 
4941,보성남초등학교, 33 , 42 , 33 , 29 , 37 , 57 
4942,벌교초등학교, 53 , 61 , 59 , 40 , 50 , 57 
4943,벌교중앙초등학교, 8 , 15 , 14 , 14 , 13 , 14 
4944,낙성초등학교, 4 , 8 , 6 , 6 , 6 , 3 
4945,노동초등학교, 4 , 3 , 4 , 6 , 6 , 7 
4946,미력초등학교, 6 , 4 , 8 , 3 , 8 , 6 
4947,겸백초등학교, 3 , 4 , 2 , 2 , 4 , 6 
4948,율어초등학교, 4 , 4 , 2 , 3 , 2 , 6 
4949,복내초등학교, 5 , 8 , 6 , 6 , 6 , 6 
4950,문덕초등학교, 1 , 3 , 4 , 5 , 3 , 3 
4951,조성초등학교, 7 , 6 , 7 , 7 , 9 , 7 
4952,조성남초등학교, 3 , 6 , 6 , 6 , 3 , 5 
4953,득량남초등학교, 4 , 3 , 4 , 9 , 7 , 9 
4954,예당초등학교, 10 , 8 , 8 , 12 , 11 , 15 
4955,회천초등학교, 6 , 6 , 8 , 7 , 5 , 11 
4956,회천서초등학교, 1 , 3 , 2 , 2 , 3 , 7 
4957,벌교초등학교장도분교장, - , - , - , - , - , - 
4958,화순초등학교, 146 , 158 , 158 , 151 , 145 , 160 
4959,화순만연초등학교, 99 , 108 , 104 , 123 , 113 , 152 
4960,화순오성초등학교, 42 , 36 , 18 , 32 , 24 , 35 
4961,능주초등학교, 15 , 14 , 15 , 11 , 13 , 13 
4962,도곡초등학교, 10 , 16 , 8 , 13 , 11 , 16 
4963,도곡중앙초등학교, 4 , 2 , 7 , 3 , 11 , 5 
4964,천태초등학교, 3 , 4 , 5 , 3 , 5 , 4 
4965,춘양초등학교, 9 , 4 , 10 , 7 , 8 , 7 
4966,이양초등학교, 5 , 5 , 2 , 5 , - , 4 
4967,청풍초등학교, 3 , 4 , 1 , 5 , 2 , 2 
4968,한천초등학교, 2 , 4 , 7 , 7 , 6 , 4 
4969,동면초등학교, 9 , 8 , 12 , 11 , 13 , 16 
4970,사평초등학교, 5 , 7 , 10 , 4 , 6 , 10 
4971,동복초등학교, 3 , 4 , 4 , 4 , 7 , 4 
4972,화순초등학교이서분교장, 1 , 2 , 1 , 2 , 2 , 3 
4973,아산초등학교, 3 , 3 , 3 , 4 , 3 , 10 
4974,화순제일초등학교, 91 , 86 , 80 , 92 , 96 , 130 
4975,장흥초등학교, 124 , 132 , 123 , 115 , 115 , 141 
4976,장흥서초등학교, 18 , 11 , 10 , 17 , 11 , 15 
4977,장흥남초등학교, 19 , 12 , 11 , 8 , 17 , 11 
4978,관산초등학교, 10 , 14 , 13 , 22 , 19 , 22 
4979,관산남초등학교, 7 , 5 , 3 , 8 , 3 , 8 
4980,대덕초등학교, 20 , 21 , 19 , 13 , 16 , 24 
4981,안양초등학교, 8 , 9 , 10 , 4 , 3 , 5 
4982,안양동초등학교, 1 , 1 , 1 , - , 2 , 3 
4983,용산초등학교, 3 , 10 , 10 , 9 , 9 , 7 
4984,회진초등학교, 10 , 8 , 6 , 11 , 13 , 15 
4985,명덕초등학교, 2 , 6 , 6 , 1 , 3 , 3 
4986,장동초등학교, 3 , 3 , 4 , 5 , 8 , 5 
4987,장평초등학교, 3 , 1 , 5 , 1 , 4 , 7 
4988,유치초등학교, 8 , 2 , 5 , 3 , 6 , 8 
4989,부산초등학교, 9 , 3 , 6 , 5 , 10 , 4 
4990,강진중앙초등학교, 106 , 136 , 129 , 115 , 151 , 132 
4991,강진동초등학교, 15 , 16 , 9 , 12 , 17 , 20 
4992,강진북초등학교, - , - , - , - , - , 1 
4993,군동초등학교, 9 , 5 , 5 , 8 , 6 , 9 
4994,계산초등학교, 7 , 9 , 13 , 9 , 9 , 13 
4995,칠량초등학교, 9 , 6 , 14 , 5 , 14 , 16 
4996,대구초등학교, 7 , 5 , - , 1 , 4 , 5 
4997,마량초등학교, 8 , 7 , 7 , 9 , 3 , 11 
4998,도암초등학교, 7 , 6 , 14 , 6 , 10 , 10 
4999,신전초등학교, 7 , 6 , 12 , 5 , 8 , 7 
5000,성전초등학교, 4 , 9 , 5 , 8 , 7 , 12 
5001,작천초등학교, 1 , 5 , 8 , 2 , 5 , 7 
5002,병영초등학교, 10 , 3 , 8 , 7 , 2 , 6 
5003,옴천초등학교, 2 , 5 , 8 , 9 , 9 , 9 
5004,해남동초등학교, 194 , 172 , 200 , 178 , 215 , 183 
5005,해남서초등학교, 72 , 88 , 89 , 81 , 108 , 100 
5006,삼산초등학교, 5 , 3 , 10 , 3 , 7 , 6 
5007,화산초등학교, 13 , 3 , 7 , 2 , 11 , 7 
5008,현산초등학교, 6 , 3 , 6 , 6 , 8 , 11 
5009,현산남초등학교, 2 , 3 , 5 , 3 , 2 , 2 
5010,송지초등학교, 23 , 21 , 27 , 12 , 21 , 23 
5011,송호초등학교, 5 , 6 , 2 , 12 , 9 , 5 
5012,어란진초등학교, 5 , 6 , 5 , 6 , 3 , 5 
5013,북평초등학교, 12 , 7 , 11 , 10 , 17 , 12 
5014,북일초등학교, 8 , 1 , 6 , 6 , 4 , 4 
5015,옥천초등학교, 11 , 11 , 9 , 18 , 15 , 15 
5016,계곡초등학교, 6 , 5 , 6 , 5 , 6 , 7 
5017,마산초등학교, 4 , 6 , 5 , 5 , 10 , 8 
5018,황산초등학교, 28 , 19 , 12 , 19 , 22 , 25 
5019,산이초등학교, 6 , 8 , 7 , 9 , 8 , 12 
5020,산이서초등학교, 16 , 6 , 20 , 8 , 5 , 6 
5021,우수영초등학교, 22 , 18 , 23 , 24 , 23 , 19 
5022,화원초등학교, 5 , 22 , 8 , 20 , 19 , 24 
5023,서정초등학교, 8 , 7 , 13 , 11 , 6 , 8 
5024,어란진초등학교어불분교장, - , - , - , - , - , - 
5025,마산초등학교용전분교장, 4 , 1 , 2 , 2 , 3 , 5 
5026,영암초등학교, 86 , 76 , 86 , 75 , 74 , 85 
5027,덕진초등학교, 7 , 5 , 4 , 8 , 5 , 7 
5028,금정초등학교, 5 , 5 , 5 , 5 , 3 , 9 
5029,신북초등학교, 9 , 20 , 14 , 14 , 17 , 31 
5030,시종초등학교, 6 , 8 , 11 , 7 , 14 , 11 
5031,도포초등학교, 4 , 5 , 5 , 4 , 3 , 7 
5032,구림초등학교, 11 , 10 , 14 , 12 , 7 , 8 
5033,장천초등학교, 6 , 5 , 5 , 6 , 4 , 6 
5034,학산초등학교, 7 , 3 , 8 , 5 , 4 , 7 
5035,독천초등학교, 12 , 11 , 12 , 11 , 18 , 14 
5036,미암초등학교, 5 , 5 , 4 , 5 , 6 , 7 
5037,서창초등학교, 6 , 10 , 10 , 9 , 8 , 4 
5038,삼호중앙초등학교, 101 , 110 , 114 , 113 , 100 , 122 
5039,용당초등학교, 20 , 10 , 10 , 12 , 8 , 16 
5040,삼호서초등학교, 72 , 80 , 84 , 73 , 86 , 63 
5041,대불초등학교, 57 , 45 , 47 , 40 , 45 , 46 
5042,무안초등학교, 90 , 83 , 93 , 95 , 112 , 92 
5043,일로초등학교, 35 , 44 , 35 , 39 , 32 , 37 
5044,일로동초등학교, 3 , 11 , 6 , 8 , 6 , 3 
5045,청계초등학교, 24 , 28 , 29 , 21 , 22 , 26 
5046,청계남초등학교, 4 , 3 , 6 , 11 , 7 , 7 
5047,청계북초등학교, 3 , 6 , 7 , 10 , 4 , 7 
5048,삼향초등학교, 55 , 52 , 52 , 59 , 47 , 65 
5049,삼향동초등학교, 16 , 17 , 18 , 16 , 9 , 8 
5050,삼향북초등학교, 7 , 3 , 14 , 1 , 7 , 5 
5051,몽탄초등학교, 6 , 4 , 7 , 3 , 10 , 7 
5052,현경초등학교, 15 , 11 , 8 , 12 , 11 , 15 
5053,현경북초등학교, 3 , 4 , 4 , 6 , 2 , 5 
5054,망운초등학교, 6 , 5 , 10 , 9 , 9 , 12 
5055,운남초등학교, 17 , 11 , 14 , 16 , 16 , 11 
5056,해제초등학교, 15 , 13 , 15 , 18 , 20 , 16 
5057,해제남초등학교, 5 , 4 , 4 , 2 , 3 , 3 
5058,남악초등학교, 215 , 211 , 231 , 196 , 209 , 188 
5059,오룡초등학교, 307 , 256 , 264 , 248 , 257 , 268 
5060,일로초등학교청망분교장, 1 , 2 , 1 , 3 , 1 , - 
5061,함평초등학교, 65 , 75 , 65 , 71 , 59 , 73 
5062,기산초등학교, 6 , 8 , 8 , 8 , 5 , 7 
5063,손불초등학교, 9 , 10 , 9 , 1 , 12 , 8 
5064,손불서초등학교, 5 , 3 , 5 , 5 , 6 , 4 
5065,신광초등학교, 6 , 2 , 5 , 3 , 3 , 5 
5066,학다리중앙초등학교, 17 , 15 , 20 , 15 , 20 , 22 
5067,엄다초등학교, 4 , 3 , 4 , 7 , 6 , 8 
5068,대동향교초등학교, 10 , 11 , 15 , 12 , 12 , 4 
5069,나산초등학교, 11 , 7 , 14 , 7 , 10 , 16 
5070,해보초등학교, 13 , 13 , 7 , 10 , 16 , 11 
5071,월야초등학교, 16 , 16 , 18 , 17 , 14 , 30 
5072,영광초등학교, 161 , 145 , 142 , 138 , 140 , 147 
5073,영광중앙초등학교, 66 , 81 , 77 , 80 , 83 , 106 
5074,영광중앙초등학교월송분교장, - , - , - , - , - , - 
5075,백수초등학교, 12 , 13 , 7 , 17 , 11 , 8 
5076,백수서초등학교, 2 , 3 , 6 , 1 , 3 , 5 
5077,홍농초등학교, 63 , 42 , 63 , 46 , 58 , 58 
5078,홍농서초등학교, 10 , 5 , 6 , 10 , 7 , 7 
5079,대마초등학교, 2 , 4 , 10 , 5 , 11 , 4 
5080,묘량중앙초등학교, 13 , 19 , 16 , 13 , 7 , 10 
5081,불갑초등학교, 9 , 5 , 7 , 2 , 7 , 10 
5082,군서초등학교, 7 , 8 , 8 , 5 , 9 , 6 
5083,군남초등학교, 12 , 5 , 8 , 7 , 7 , 12 
5084,염산초등학교, 10 , 15 , 10 , 17 , 21 , 8 
5085,법성포초등학교, 8 , 26 , 23 , 22 , 24 , 31 
5086,염산초등학교낙월분교장, - , - , - , 2 , 1 , 1 
5087,법성포초등학교안마분교장, - , - , - , - , - , - 
5088,장성중앙초등학교, 101 , 89 , 87 , 71 , 75 , 93 
5089,장성성산초등학교, 17 , 17 , 15 , 8 , 14 , 14 
5090,진원초등학교, 36 , 45 , 29 , 34 , 34 , 31 
5091,진원동초등학교, 14 , 11 , 15 , 16 , 10 , 12 
5092,분향초등학교, 11 , 16 , 16 , 14 , 14 , 15 
5093,동화초등학교, 10 , 8 , 6 , 7 , 4 , 5 
5094,삼서초등학교, 13 , 10 , 14 , 12 , 19 , 10 
5095,사창초등학교, 81 , 99 , 87 , 75 , 85 , 74 
5096,월평초등학교, 22 , 30 , 20 , 24 , 30 , 39 
5097,서삼초등학교, 5 , 5 , 2 , 9 , 3 , 5 
5098,북일초등학교, 4 , 5 , 5 , 5 , 4 , 5 
5099,북이초등학교, 3 , 11 , 9 , 7 , 13 , 11 
5100,약수초등학교, 5 , 3 , 12 , 4 , 5 , 9 
5101,완도초등학교, 45 , 43 , 42 , 33 , 35 , 55 
5102,완도중앙초등학교, 134 , 114 , 139 , 119 , 94 , 99 
5103,화흥초등학교, 10 , 8 , 4 , 4 , 4 , 9 
5104,청해초등학교, 9 , 7 , 14 , 15 , 8 , 13 
5105,군외초등학교, 6 , 6 , 6 , 8 , 7 , 7 
5106,신지초등학교, 5 , 5 , 8 , 8 , 12 , 18 
5107,신지동초등학교, 7 , - , 3 , 3 , 2 , 5 
5108,고금초등학교, 21 , 32 , 24 , 25 , 15 , 33 
5109,약산초등학교, 13 , 10 , 9 , 7 , 7 , 10 
5110,금일초등학교, 9 , 13 , 16 , 14 , 7 , 8 
5111,금일동초등학교, 4 , 6 , 9 , 7 , 6 , 3 
5112,생영초등학교, 4 , 1 , 4 , 4 , 1 , 3 
5113,금당초등학교, 4 , 5 , 1 , 2 , 9 , 3 
5114,청산초등학교, 4 , 7 , 7 , 7 , 4 , 9 
5115,소안초등학교, 15 , 15 , 19 , 14 , 16 , 15 
5116,노화초등학교, 27 , 23 , 23 , 22 , 16 , 21 
5117,노화중앙초등학교, 13 , 10 , 17 , 12 , 9 , 17 
5118,노화북초등학교, 12 , 18 , 16 , 8 , 12 , 12 
5119,넙도초등학교, 4 , 1 , 8 , 1 , 5 , 4 
5120,보길초등학교, 26 , 16 , 13 , 12 , 11 , 14 
5121,보길동초등학교, 15 , 12 , 10 , 6 , 9 , 11 
5122,군외초등학교불목분교장, - , - , - , - , - , - 
5123,청산초등학교모도분교장, - , - , 2 , - , 1 , 1 
5124,넙도초등학교서리분교장, - , 3 , - , - , - , - 
5125,보길동초등학교예작분교장, - , - , - , - , - , - 
5126,진도초등학교, 122 , 119 , 106 , 112 , 102 , 144 
5127,진도서초등학교, 3 , 6 , 4 , 5 , 4 , 7 
5128,군내북초등학교, 8 , 1 , 6 , 5 , 5 , 9 
5129,금성초등학교, 6 , 4 , 5 , 3 , 4 , 5 
5130,고성초등학교, 11 , 10 , 5 , 4 , 10 , 10 
5131,오산초등학교, 9 , 17 , 18 , 11 , 14 , 13 
5132,의신초등학교, 7 , 7 , 10 , 9 , 8 , 8 
5133,석교초등학교, 10 , 10 , 10 , 7 , 7 , 13 
5134,지산초등학교, 15 , 14 , 11 , 13 , 12 , 12 
5135,조도초등학교, 6 , 6 , 7 , 15 , 8 , 12 
5136,진도서초등학교가사도분교장, - , - , 2 , 2 , 2 , - 
5137,오산초등학교금호도분교장, - , - , - , - , - , - 
5138,의신초등학교모도분교장, 1 , 1 , 1 , 1 , - , 1 
5139,조도초등학교관사분교장, - , - , - , - , - , 1 
5140,조도초등학교대마분교장, - , - , 1 , 1 , 1 , - 
5141,조도초등학교거차분교장, 1 , 1 , 4 , 2 , - , - 
5142,의신초등학교접도분교장, - , 5 , 1 , - , 2 , 1 
5143,지도초등학교, 19 , 22 , 17 , 19 , 20 , 21 
5144,증도초등학교, 9 , 8 , 3 , 5 , 4 , 2 
5145,임자초등학교, 16 , 18 , 8 , 14 , 11 , 11 
5146,임자남초등학교, 3 , 11 , 3 , 10 , 9 , 3 
5147,자은초등학교, 10 , 9 , 12 , 12 , 9 , 10 
5148,비금초등학교, 7 , 13 , 12 , 16 , 15 , 20 
5149,비금동초등학교, 9 , 2 , 4 , 4 , 2 , 6 
5150,도초초등학교, 13 , 10 , 15 , 7 , 15 , 13 
5151,흑산초등학교, 9 , 7 , 5 , 7 , 5 , 9 
5152,가거도초등학교, - , 1 , 1 , 1 , 1 , 3 
5153,하의초등학교, 6 , 10 , 8 , 1 , 13 , 6 
5154,신의초등학교, 8 , 9 , 5 , 11 , 12 , 11 
5155,장산초등학교, 8 , 8 , 7 , 6 , 4 , 6 
5156,안좌초등학교, 18 , 6 , 11 , 9 , 6 , 5 
5157,안좌초등학교자라분교장, 1 , - , - , - , 1 , - 
5158,팔금초등학교, 6 , 3 , 4 , 7 , 2 , 8 
5159,암태초등학교, 8 , 8 , 7 , 8 , 5 , 4 
5160,압해초등학교, 12 , 13 , 11 , 11 , 12 , 12 
5161,압해동초등학교, 12 , 10 , 15 , 5 , 9 , 4 
5162,압해서초등학교, 2 , 9 , 8 , 3 , 8 , 4 
5163,지도초등학교선치분교장, - , - , - , - , - , - 
5164,지도초등학교어의분교장, - , - , - , - , - , - 
5165,증도초등학교병풍도분교장, - , - , - , - , - , - 
5166,증도초등학교소악분교장, - , - , - , - , - , - 
5167,흑산초등학교장도분교장, - , - , - , 1 , - , - 
5168,흑산초등학교영산분교장, - , - , - , - , 1 , 1 
5169,흑산초등학교하태분교장, - , - , - , - , - , - 
5170,흑산초등학교흑산서분교장, - , - , - , - , - , - 
5171,흑산초등학교홍도분교장, 1 , 4 , - , 2 , 2 , - 
5172,흑산초등학교흑산북분교장, - , - , - , 1 , - , - 
5173,흑산초등학교흑산동분교장, - , 2 , 1 , 2 , 1 , - 
5174,암태초등학교추포분교장, - , - , - , - , - , - 
5175,암태초등학교당사분교장, - , - , - , - , - , - 
5176,압해초등학교고이분교장, - , - , - , - , - , - 
5177,양서초등학교, 177 , 198 , 123 , 117 , 94 , 68 
5178,곡강초등학교, 8 , 6 , 5 , 8 , 4 , 5 
5179,구룡포초등학교, 24 , 28 , 19 , 22 , 26 , 19 
5180,구정초등학교, 103 , 85 , 107 , 82 , 93 , 81 
5181,기계초등학교, 9 , 14 , 9 , 10 , 17 , 21 
5182,기북초등학교, 1 , 2 , 5 , 2 , 2 , 4 
5183,남성초등학교, 2 , 2 , 1 , 9 , 2 , 4 
5184,달전초등학교, 45 , 50 , 53 , 39 , 42 , 48 
5185,대도초등학교, 57 , 68 , 60 , 66 , 52 , 73 
5186,대보초등학교, 6 , 3 , 6 , 7 , 7 , 6 
5187,대송초등학교, 9 , 3 , 9 , 8 , 11 , 10 
5188,초곡초등학교, 157 , 105 , 78 , 76 , 40 , 50 
5189,대이초등학교, 70 , 58 , 62 , 57 , 52 , 57 
5190,대잠초등학교, 29 , 38 , 22 , 20 , 31 , 29 
5191,대해초등학교, 52 , 45 , 41 , 48 , 53 , 52 
5192,동해초등학교, 64 , 63 , 59 , 48 , 62 , 70 
5193,두호초등학교, 50 , 48 , 45 , 42 , 55 , 49 
5194,두호남부초등학교, 118 , 111 , 135 , 104 , 116 , 154 
5195,문덕초등학교, 197 , 185 , 200 , 186 , 167 , 150 
5196,문충초등학교, 15 , 16 , 9 , 15 , 19 , 13 
5197,상대초등학교, 36 , 38 , 35 , 39 , 36 , 56 
5198,송라초등학교, 5 , 1 , 5 , 4 , 7 , 8 
5199,송림초등학교, 42 , 45 , 56 , 43 , 43 , 68 
5200,신광초등학교, 15 , 11 , 8 , 12 , 7 , 9 
5201,신흥초등학교, 66 , 53 , 64 , 51 , 57 , 45 
5202,양포초등학교, 5 , 3 , 3 , 1 , 6 , 4 
5203,양학초등학교, 109 , 116 , 113 , 121 , 123 , 135 
5204,연일초등학교, 137 , 131 , 160 , 117 , 135 , 156 
5205,연일형산초등학교, 50 , 51 , 57 , 60 , 59 , 76 
5206,오천초등학교, 77 , 69 , 75 , 92 , 71 , 90 
5207,용흥초등학교, 23 , 10 , 16 , 14 , 17 , 18 
5208,월포초등학교, - , 8 , 11 , - , 4 , 6 
5209,유강초등학교, 131 , 128 , 127 , 121 , 121 , 123 
5210,이동초등학교, 164 , 163 , 156 , 153 , 171 , 173 
5211,인덕초등학교, 122 , 96 , 67 , 58 , 51 , 59 
5212,장기초등학교모포분교장, - , - , - , 3 , - , 1 
5213,장기초등학교, 9 , 9 , 5 , 8 , 7 , 2 
5214,장량초등학교, 163 , 165 , 173 , 145 , 181 , 171 
5215,장성초등학교, 82 , 87 , 98 , 94 , 110 , 100 
5216,죽도초등학교, 18 , 15 , 15 , 14 , 15 , 17 
5217,죽장초등학교, 4 , 1 , 2 , 9 , 5 , 4 
5218,죽장초등학교상옥분교장, - , - , 2 , - , - , - 
5219,죽천초등학교, 21 , 8 , 9 , 10 , 11 , 13 
5220,창포초등학교, 104 , 81 , 79 , 77 , 50 , 70 
5221,청림초등학교, 23 , 13 , 32 , 20 , 26 , 36 
5222,청하초등학교, 11 , 9 , 10 , 12 , 5 , 13 
5223,포항초등학교, 44 , 42 , 44 , 42 , 42 , 50 
5224,포항남부초등학교, 40 , 45 , 45 , 33 , 35 , 41 
5225,포항대흥초등학교, 121 , 135 , 124 , 155 , 138 , 160 
5226,포항동부초등학교, 41 , 51 , 39 , 39 , 50 , 50 
5227,포항송도초등학교, 21 , 18 , 19 , 16 , 21 , 17 
5228,포항영흥초등학교, 27 , 37 , 23 , 29 , 34 , 16 
5229,포항원동초등학교, 273 , 298 , 275 , 248 , 269 , 253 
5230,포항장원초등학교, 68 , 84 , 70 , 64 , 59 , 80 
5231,포항장흥초등학교, 60 , 53 , 62 , 74 , 58 , 82 
5232,포항중앙초등학교, 150 , 161 , 174 , 125 , 145 , 130 
5233,포항항도초등학교, 29 , 25 , 33 , 33 , 25 , 39 
5234,포항해맞이초등학교, 117 , 110 , 127 , 106 , 118 , 106 
5235,효자초등학교, 201 , 196 , 202 , 149 , 156 , 159 
5236,포항양덕초등학교, 237 , 216 , 234 , 219 , 233 , 289 
5237,항구초등학교, 12 , 15 , 16 , 13 , 22 , 22 
5238,흥해초등학교, 46 , 45 , 59 , 65 , 54 , 72 
5239,흥해남산초등학교, 40 , 39 , 48 , 37 , 40 , 42 
5240,흥해서부초등학교, 16 , 15 , 21 , 15 , 10 , 16 
5241,학천초등학교, 104 , 108 , 141 , 104 , 115 , 98 
5242,포항송곡초등학교, 242 , 248 , 202 , 186 , 169 , 175 
5243,포항제철초등학교, 131 , 129 , 141 , 123 , 191 , 198 
5244,포항제철지곡초등학교, 236 , 203 , 216 , 212 , 160 , 160 
5245,감포초등학교, 13 , 26 , 13 , 18 , 14 , 22 
5246,강동초등학교, 18 , 21 , 16 , 29 , 20 , 21 
5247,건천초등학교, 37 , 32 , 41 , 35 , 22 , 35 
5248,경주초등학교, 161 , 150 , 142 , 162 , 154 , 159 
5249,계림초등학교, 23 , 28 , 20 , 28 , 20 , 33 
5250,괘릉초등학교, 13 , 8 , 7 , 5 , 5 , 3 
5251,금장초등학교, 112 , 153 , 130 , 130 , 161 , 167 
5252,나산초등학교, 23 , 36 , 31 , 24 , 25 , 24 
5253,나원초등학교, 33 , 31 , 33 , 31 , 38 , 40 
5254,내남초등학교, 14 , 8 , 15 , 10 , 10 , 22 
5255,모아초등학교모서분교장, - , 1 , 1 , 1 , 1 , 1 
5256,동방초등학교, 46 , 39 , 42 , 32 , 33 , 27 
5257,동천초등학교, 93 , 105 , 118 , 115 , 126 , 170 
5258,모량초등학교, 6 , 4 , 5 , 6 , 12 , 8 
5259,모아초등학교, 4 , 5 , 5 , 2 , 2 , 7 
5260,모화초등학교, 26 , 33 , 23 , 21 , 27 , 37 
5261,불국사초등학교, 65 , 52 , 57 , 43 , 43 , 50 
5262,사방초등학교, 15 , 10 , 10 , 9 , 14 , 13 
5263,산대초등학교, 65 , 87 , 89 , 90 , 99 , 88 
5264,서라벌초등학교, 12 , 8 , 4 , 13 , 8 , 10 
5265,석계초등학교, 7 , 4 , 9 , 4 , 9 , 3 
5266,신라초등학교, 18 , 9 , 9 , 17 , 8 , 17 
5267,아화초등학교, 9 , 10 , 17 , 14 , 18 , 10 
5268,안강초등학교, 6 , 12 , 7 , 13 , 13 , 15 
5269,안강제일초등학교, 77 , 73 , 51 , 74 , 70 , 76 
5270,양남초등학교, 9 , 12 , 8 , 16 , 7 , 14 
5271,양동초등학교, 13 , 8 , 10 , 10 , 6 , 9 
5272,양북초등학교, 17 , 11 , 14 , 11 , 21 , 13 
5273,연안초등학교, 7 , 8 , 1 , 1 , 8 , 9 
5274,영지초등학교, 7 , 6 , 7 , 9 , 7 , 6 
5275,옥산초등학교, 7 , 5 , 14 , 12 , 11 , 5 
5276,용강초등학교, 91 , 95 , 85 , 110 , 95 , 76 
5277,용황초등학교, 105 , 103 , 141 , 120 , 124 , 154 
5278,월성초등학교, 40 , 25 , 24 , 19 , 28 , 43 
5279,유림초등학교, 214 , 226 , 240 , 216 , 201 , 217 
5280,의곡초등학교, 5 , 2 , 3 , 5 , 2 , 5 
